loss,mean_absolute_error,val_loss,val_mean_absolute_error
1.0098994970321655,0.81351238489151,0.9610821604728699,0.7819783687591553
0.8546645045280457,0.7579306364059448,1.8931177854537964,0.9634987115859985
0.836611270904541,0.7461599111557007,1.1353247165679932,0.8125757575035095
0.8217508792877197,0.7381149530410767,1.1750596761703491,0.8401483297348022
0.7986840605735779,0.7244783639907837,0.8807401061058044,0.6844933032989502
0.7681742906570435,0.7039969563484192,0.8468863368034363,0.7056685090065002
0.7513766288757324,0.6981092691421509,3.2051522731781006,1.0509018898010254
0.7502966523170471,0.6959119439125061,0.9068813920021057,0.805406928062439
0.7215617299079895,0.6762328147888184,0.6919190883636475,0.649578869342804
0.7054191827774048,0.6662156581878662,3.423597574234009,1.1164833307266235
0.7025319337844849,0.6673707962036133,0.7558630108833313,0.6679546236991882
0.6886730790138245,0.661074161529541,0.550391674041748,0.5582683682441711
0.6836148500442505,0.6578147411346436,0.9743287563323975,0.714853048324585
0.652790367603302,0.637926459312439,1.0837390422821045,0.7704483866691589
0.6224595904350281,0.6216001510620117,0.5908541083335876,0.6033226847648621
0.625514030456543,0.6210870742797852,0.7636801600456238,0.7075341939926147
0.6262359023094177,0.6262447834014893,0.6067597270011902,0.6149765849113464
0.5970858931541443,0.6051428914070129,0.5567796230316162,0.5614067912101746
