loss,mean_absolute_error,val_loss,val_mean_absolute_error
1.2992563247680664,0.8295304179191589,1.154397964477539,0.9317392706871033
0.8572812080383301,0.7591115832328796,0.8024663925170898,0.7080720067024231
0.8285843729972839,0.742136538028717,0.839695930480957,0.717393159866333
0.7990034222602844,0.7256070971488953,0.7963365912437439,0.7208396792411804
0.7688873410224915,0.7054506540298462,0.6691126227378845,0.6625630855560303
0.7097453474998474,0.6736009120941162,0.650457501411438,0.6518818140029907
0.6775942444801331,0.6507802605628967,0.6318507194519043,0.6087253093719482
0.6731674075126648,0.6519411206245422,0.6532537341117859,0.6278290152549744
0.6411851644515991,0.6322376132011414,0.6539930105209351,0.5917872190475464
0.632617712020874,0.6227206587791443,0.6632432341575623,0.6420468091964722
0.5551956295967102,0.578900933265686,0.695497989654541,0.6826617121696472
0.536910355091095,0.5649555921554565,0.6298657655715942,0.59261155128479
0.5188212990760803,0.5571374893188477,0.6459628939628601,0.6375969052314758
0.5124338865280151,0.549832820892334,0.6884856820106506,0.6252006888389587
0.5276525020599365,0.5610411167144775,0.4773935079574585,0.5340849161148071
0.44450074434280396,0.5099791288375854,0.7697104215621948,0.6769541501998901
0.427077978849411,0.4960060715675354,0.49135491251945496,0.5143449306488037
0.415364533662796,0.4869200587272644,0.6293896436691284,0.5368965268135071
0.4027942419052124,0.478038489818573,0.6090559959411621,0.5784431099891663
0.3864841163158417,0.46621042490005493,0.43146541714668274,0.48026296496391296
0.3419352173805237,0.43680498003959656,0.3976033926010132,0.43828022480010986
0.3473404049873352,0.439516544342041,0.4127650856971741,0.45662325620651245
0.31017541885375977,0.4146462380886078,0.3994358479976654,0.4415012300014496
0.29132747650146484,0.40258947014808655,0.4535669982433319,0.4869316518306732
0.2846360504627228,0.39585188031196594,0.41586995124816895,0.45634061098098755
0.256037175655365,0.3751579821109772,0.334844172000885,0.4032326340675354
0.2662414312362671,0.37805846333503723,0.34260571002960205,0.39252495765686035
0.2471570372581482,0.3639718294143677,0.3269573748111725,0.37768200039863586
0.23888099193572998,0.35992294549942017,0.34252288937568665,0.38114723563194275
0.23446844518184662,0.3528220057487488,0.28852173686027527,0.3548630475997925
0.20360523462295532,0.3308773636817932,0.3262842893600464,0.3850976228713989
0.20472736656665802,0.33115264773368835,0.2889060080051422,0.35155487060546875
0.20523786544799805,0.33014342188835144,0.3287184238433838,0.37332913279533386
0.19191445410251617,0.3211054801940918,0.2963581383228302,0.3525291979312897
0.20002317428588867,0.32752129435539246,0.26284974813461304,0.33290475606918335
0.18505649268627167,0.31340211629867554,0.2661088705062866,0.3343547582626343
0.1829766184091568,0.31103768944740295,0.24668128788471222,0.3185185492038727
0.18463389575481415,0.3119331896305084,0.2665826082229614,0.3361952602863312
0.17796607315540314,0.30818724632263184,0.27819111943244934,0.3343174159526825
0.17834721505641937,0.3060775101184845,0.25487011671066284,0.3220809996128082
0.17182016372680664,0.30048850178718567,0.24217845499515533,0.3154835104942322
0.1685636043548584,0.2995750308036804,0.2361934334039688,0.31288984417915344
0.16309769451618195,0.29553258419036865,0.238002747297287,0.3107525110244751
0.16419865190982819,0.29639092087745667,0.23441578447818756,0.3107532560825348
0.16831260919570923,0.29751864075660706,0.23836365342140198,0.3101440966129303
0.16842444241046906,0.2955070436000824,0.23453369736671448,0.30973687767982483
0.16004003584384918,0.29053884744644165,0.24115855991840363,0.31358602643013
0.1660459339618683,0.29314157366752625,0.23054543137550354,0.3048210144042969
0.1581818014383316,0.2895640432834625,0.23226720094680786,0.30496886372566223
0.1644035130739212,0.2942364513874054,0.2335801124572754,0.30640408396720886
0.1591755449771881,0.28867778182029724,0.23501351475715637,0.3091529309749603
0.15582886338233948,0.2846698462963104,0.23526804149150848,0.30794236063957214
0.15505824983119965,0.2868827283382416,0.2354084700345993,0.30751538276672363
0.1548803299665451,0.2856513559818268,0.23214736580848694,0.3046102225780487
